Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec
0 days 01:18:27.383000,HUL,27,0 days 00:02:02.043000,27.0,5.0,,,0 days 00:00:34.792000,0 days 00:00:50.674000,0 days 00:00:36.577000,0 days 01:17:00.132000,0 days 01:17:50.806000,0 days 01:18:27.383000,201.0,175.0,46.0,236.0,False,SOFT,8.0,False,Aston Martin,0 days 01:16:25.340000,2022-03-18 16:01:25.372,1,,False,,False,True,122.043
0 days 00:19:02.546000,OCO,31,0 days 00:01:34.550000,2.0,1.0,,,0 days 00:00:30.175000,0 days 00:00:40.728000,0 days 00:00:23.647000,0 days 00:17:58.171000,0 days 00:18:38.899000,0 days 00:19:02.546000,233.0,263.0,284.0,313.0,True,MEDIUM,2.0,True,Alpine,0 days 00:17:27.996000,2022-03-18 15:02:28.028,1,,False,,False,True,94.55
0 days 00:21:18.668000,OCO,31,0 days 00:02:16.122000,3.0,1.0,,,0 days 00:00:41.630000,0 days 00:01:00.338000,0 days 00:00:34.154000,0 days 00:19:44.176000,0 days 00:20:44.514000,0 days 00:21:18.668000,130.0,162.0,280.0,264.0,False,MEDIUM,3.0,True,Alpine,0 days 00:19:02.546000,2022-03-18 15:04:02.578,1,,False,,False,True,136.122
0 days 00:22:54.150000,OCO,31,0 days 00:01:35.482000,4.0,1.0,,,0 days 00:00:30.528000,0 days 00:00:41.021000,0 days 00:00:23.933000,0 days 00:21:49.196000,0 days 00:22:30.217000,0 days 00:22:54.150000,231.0,261.0,285.0,311.0,False,MEDIUM,4.0,True,Alpine,0 days 00:21:18.668000,2022-03-18 15:06:18.700,1,,False,,False,True,95.482
0 days 00:24:41.923000,OCO,31,0 days 00:01:47.773000,5.0,1.0,,0 days 00:24:40.095000,0 days 00:00:32.994000,0 days 00:00:45.498000,0 days 00:00:29.281000,0 days 00:23:27.144000,0 days 00:24:12.642000,0 days 00:24:41.923000,217.0,200.0,,278.0,False,MEDIUM,5.0,True,Alpine,0 days 00:22:54.150000,2022-03-18 15:07:54.182,1,,False,,False,False,107.773
0 days 00:38:13.316000,OCO,31,0 days 00:01:33.360000,7.0,2.0,,,0 days 00:00:29.877000,0 days 00:00:40.051000,0 days 00:00:23.432000,0 days 00:37:09.833000,0 days 00:37:49.884000,0 days 00:38:13.316000,237.0,268.0,279.0,314.0,True,SOFT,2.0,True,Alpine,0 days 00:36:39.956000,2022-03-18 15:21:39.988,1,,False,,False,True,93.36
0 days 00:40:18.629000,OCO,31,0 days 00:02:05.313000,8.0,2.0,,,0 days 00:00:38.996000,0 days 00:00:59.678000,0 days 00:00:26.639000,0 days 00:38:52.312000,0 days 00:39:51.990000,0 days 00:40:18.629000,146.0,146.0,284.0,274.0,False,SOFT,3.0,True,Alpine,0 days 00:38:13.316000,2022-03-18 15:23:13.348,1,,False,,False,True,125.313
0 days 00:41:52.463000,OCO,31,0 days 00:01:33.834000,9.0,2.0,,,0 days 00:00:29.982000,0 days 00:00:40.214000,0 days 00:00:23.638000,0 days 00:40:48.611000,0 days 00:41:28.825000,0 days 00:41:52.463000,233.0,263.0,283.0,313.0,False,SOFT,4.0,True,Alpine,0 days 00:40:18.629000,2022-03-18 15:25:18.661,1,,False,,False,True,93.834
0 days 00:43:41.678000,OCO,31,0 days 00:01:49.215000,10.0,2.0,,0 days 00:43:39.879000,0 days 00:00:33.728000,0 days 00:00:47.612000,0 days 00:00:27.875000,0 days 00:42:26.191000,0 days 00:43:13.803000,0 days 00:43:41.678000,200.0,224.0,,284.0,False,SOFT,5.0,True,Alpine,0 days 00:41:52.463000,2022-03-18 15:26:52.495,1,,False,,False,False,109.215
0 days 00:56:25.723000,OCO,31,0 days 00:01:38.416000,12.0,3.0,,,0 days 00:00:31.652000,0 days 00:00:42.318000,0 days 00:00:24.446000,0 days 00:55:18.959000,0 days 00:56:01.277000,0 days 00:56:25.723000,222.0,254.0,269.0,279.0,False,SOFT,7.0,False,Alpine,0 days 00:54:47.307000,2022-03-18 15:39:47.339,1,,False,,False,True,98.416
0 days 00:58:04.081000,OCO,31,0 days 00:01:38.358000,13.0,3.0,,,0 days 00:00:31.536000,0 days 00:00:42.320000,0 days 00:00:24.502000,0 days 00:56:57.259000,0 days 00:57:39.579000,0 days 00:58:04.081000,226.0,253.0,270.0,280.0,False,SOFT,8.0,False,Alpine,0 days 00:56:25.723000,2022-03-18 15:41:25.755,1,,False,,False,True,98.358
0 days 00:59:42.805000,OCO,31,0 days 00:01:38.724000,14.0,3.0,,,0 days 00:00:31.704000,0 days 00:00:42.624000,0 days 00:00:24.396000,0 days 00:58:35.785000,0 days 00:59:18.409000,0 days 00:59:42.805000,223.0,253.0,271.0,281.0,False,SOFT,9.0,False,Alpine,0 days 00:58:04.081000,2022-03-18 15:43:04.113,1,,False,,False,True,98.724
0 days 01:01:21.537000,OCO,31,0 days 00:01:38.732000,15.0,3.0,,,0 days 00:00:31.541000,0 days 00:00:42.678000,0 days 00:00:24.513000,0 days 01:00:14.346000,0 days 01:00:57.024000,0 days 01:01:21.537000,225.0,253.0,271.0,285.0,False,SOFT,10.0,False,Alpine,0 days 00:59:42.805000,2022-03-18 15:44:42.837,1,,False,,False,True,98.732
0 days 01:03:00.305000,OCO,31,0 days 00:01:38.768000,16.0,3.0,,,0 days 00:00:31.520000,0 days 00:00:42.723000,0 days 00:00:24.525000,0 days 01:01:53.057000,0 days 01:02:35.780000,0 days 01:03:00.305000,225.0,254.0,271.0,286.0,False,SOFT,11.0,False,Alpine,0 days 01:01:21.537000,2022-03-18 15:46:21.569,1,,False,,False,True,98.768
0 days 01:04:39.391000,OCO,31,0 days 00:01:39.086000,17.0,3.0,,,0 days 00:00:31.574000,0 days 00:00:42.781000,0 days 00:00:24.731000,0 days 01:03:31.879000,0 days 01:04:14.660000,0 days 01:04:39.391000,225.0,253.0,271.0,287.0,False,SOFT,12.0,False,Alpine,0 days 01:03:00.305000,2022-03-18 15:48:00.337,1,,False,,False,True,99.086
0 days 01:06:18.683000,OCO,31,0 days 00:01:39.292000,18.0,3.0,,,0 days 00:00:31.704000,0 days 00:00:42.902000,0 days 00:00:24.686000,0 days 01:05:11.095000,0 days 01:05:53.997000,0 days 01:06:18.683000,226.0,254.0,270.0,293.0,False,SOFT,13.0,False,Alpine,0 days 01:04:39.391000,2022-03-18 15:49:39.423,1,,False,,False,True,99.292
0 days 01:07:57.969000,OCO,31,0 days 00:01:39.286000,19.0,3.0,,,0 days 00:00:31.796000,0 days 00:00:42.789000,0 days 00:00:24.701000,0 days 01:06:50.479000,0 days 01:07:33.268000,0 days 01:07:57.969000,224.0,254.0,270.0,286.0,False,SOFT,14.0,False,Alpine,0 days 01:06:18.683000,2022-03-18 15:51:18.715,1,,False,,False,True,99.286
0 days 01:09:40.271000,OCO,31,0 days 00:01:42.302000,20.0,3.0,,0 days 01:09:38.487000,0 days 00:00:31.872000,0 days 00:00:43.112000,0 days 00:00:27.318000,0 days 01:08:29.841000,0 days 01:09:12.953000,0 days 01:09:40.271000,221.0,251.0,,285.0,False,SOFT,15.0,False,Alpine,0 days 01:07:57.969000,2022-03-18 15:52:58.001,1,,False,,False,False,102.302
0 days 01:11:44.106000,OCO,31,0 days 00:02:03.835000,21.0,4.0,0 days 01:10:03.598000,,0 days 00:00:56.328000,0 days 00:00:43.052000,0 days 00:00:24.455000,0 days 01:10:36.599000,0 days 01:11:19.651000,0 days 01:11:44.106000,223.0,252.0,280.0,209.0,False,MEDIUM,6.0,False,Alpine,0 days 01:09:40.271000,2022-03-18 15:54:40.303,1,,False,,False,False,123.835
0 days 01:13:22.964000,OCO,31,0 days 00:01:38.858000,22.0,4.0,,,0 days 00:00:31.231000,0 days 00:00:43.223000,0 days 00:00:24.404000,0 days 01:12:15.337000,0 days 01:12:58.560000,0 days 01:13:22.964000,225.0,251.0,269.0,308.0,False,MEDIUM,7.0,False,Alpine,0 days 01:11:44.106000,2022-03-18 15:56:44.138,1,,False,,False,True,98.858
0 days 01:15:01.837000,OCO,31,0 days 00:01:38.873000,23.0,4.0,,,0 days 00:00:31.683000,0 days 00:00:42.631000,0 days 00:00:24.559000,0 days 01:13:54.647000,0 days 01:14:37.278000,0 days 01:15:01.837000,222.0,251.0,269.0,283.0,False,MEDIUM,8.0,False,Alpine,0 days 01:13:22.964000,2022-03-18 15:58:22.996,1,,False,,False,True,98.873
0 days 01:17:08.920000,OCO,31,0 days 00:02:07.083000,24.0,4.0,,,0 days 00:00:34.033000,0 days 00:00:51.010000,0 days 00:00:42.040000,0 days 01:15:35.870000,0 days 01:16:26.880000,0 days 01:17:08.920000,159.0,183.0,49.0,277.0,False,MEDIUM,9.0,False,Alpine,0 days 01:15:01.837000,2022-03-18 16:00:01.869,1,,False,,False,True,127.083
0 days 00:23:23.451000,HAM,44,0 days 00:01:34.379000,2.0,1.0,,,0 days 00:00:30.529000,0 days 00:00:40.264000,0 days 00:00:23.586000,0 days 00:22:19.601000,0 days 00:22:59.865000,0 days 00:23:23.451000,233.0,263.0,267.0,282.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:21:49.072000,2022-03-18 15:06:49.104,1,,False,,False,True,94.379
0 days 00:25:19.215000,HAM,44,0 days 00:01:55.764000,3.0,1.0,,,0 days 00:00:36.643000,0 days 00:00:54.486000,0 days 00:00:24.635000,0 days 00:24:00.094000,0 days 00:24:54.580000,0 days 00:25:19.215000,185.0,216.0,267.0,165.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:23:23.451000,2022-03-18 15:08:23.483,1,,False,,False,True,115.764
0 days 00:27:04.332000,HAM,44,0 days 00:01:45.117000,4.0,1.0,,,0 days 00:00:33.914000,0 days 00:00:45.283000,0 days 00:00:25.920000,0 days 00:25:53.129000,0 days 00:26:38.412000,0 days 00:27:04.332000,203.0,230.0,267.0,283.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:25:19.215000,2022-03-18 15:10:19.247,1,,False,,False,True,105.117
0 days 00:28:47.732000,HAM,44,0 days 00:01:43.400000,5.0,1.0,,0 days 00:28:45.925000,0 days 00:00:32.620000,0 days 00:00:43.631000,0 days 00:00:27.149000,0 days 00:27:36.952000,0 days 00:28:20.583000,0 days 00:28:47.732000,221.0,245.0,,282.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:27:04.332000,2022-03-18 15:12:04.364,1,,False,,False,False,103.4
0 days 00:44:05.569000,HAM,44,0 days 00:01:50.637000,7.0,2.0,,,0 days 00:00:34.202000,0 days 00:00:51.199000,0 days 00:00:25.236000,0 days 00:42:49.134000,0 days 00:43:40.333000,0 days 00:44:05.569000,174.0,197.0,270.0,289.0,False,SOFT,2.0,True,Mercedes,0 days 00:42:14.932000,2022-03-18 15:27:14.964,1,,False,,False,True,110.637
0 days 00:45:58.951000,HAM,44,0 days 00:01:53.382000,8.0,2.0,,,0 days 00:00:34.306000,0 days 00:00:53.538000,0 days 00:00:25.538000,0 days 00:44:39.875000,0 days 00:45:33.413000,0 days 00:45:58.951000,188.0,194.0,271.0,284.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:05.569000,2022-03-18 15:29:05.601,1,,False,,False,True,113.382
0 days 00:47:32.095000,HAM,44,0 days 00:01:33.144000,9.0,2.0,,,0 days 00:00:30.115000,0 days 00:00:39.694000,0 days 00:00:23.335000,0 days 00:46:29.066000,0 days 00:47:08.760000,0 days 00:47:32.095000,236.0,265.0,269.0,284.0,True,SOFT,4.0,True,Mercedes,0 days 00:45:58.951000,2022-03-18 15:30:58.983,1,,False,,False,True,93.144
0 days 00:49:19.715000,HAM,44,0 days 00:01:47.620000,10.0,2.0,,0 days 00:49:17.967000,0 days 00:00:34.260000,0 days 00:00:45.617000,0 days 00:00:27.743000,0 days 00:48:06.355000,0 days 00:48:51.972000,0 days 00:49:19.715000,203.0,203.0,,250.0,False,SOFT,5.0,True,Mercedes,0 days 00:47:32.095000,2022-03-18 15:32:32.127,1,,False,,False,False,107.62
0 days 01:00:24.976000,HAM,44,0 days 00:01:38.735000,12.0,3.0,,,0 days 00:00:31.944000,0 days 00:00:42.407000,0 days 00:00:24.384000,0 days 00:59:18.185000,0 days 01:00:00.592000,0 days 01:00:24.976000,227.0,247.0,263.0,277.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:58:46.241000,2022-03-18 15:43:46.273,1,,False,,False,True,98.735
0 days 01:02:03.002000,HAM,44,0 days 00:01:38.026000,13.0,3.0,,,0 days 00:00:31.724000,0 days 00:00:41.939000,0 days 00:00:24.363000,0 days 01:00:56.700000,0 days 01:01:38.639000,0 days 01:02:03.002000,227.0,251.0,264.0,279.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:00:24.976000,2022-03-18 15:45:25.008,1,,False,,False,True,98.026
0 days 01:03:41.468000,HAM,44,0 days 00:01:38.466000,14.0,3.0,,,0 days 00:00:31.854000,0 days 00:00:42.327000,0 days 00:00:24.285000,0 days 01:02:34.856000,0 days 01:03:17.183000,0 days 01:03:41.468000,226.0,252.0,264.0,270.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:02:03.002000,2022-03-18 15:47:03.034,1,,False,,False,True,98.466
0 days 01:05:19.635000,HAM,44,0 days 00:01:38.167000,15.0,3.0,,,0 days 00:00:31.794000,0 days 00:00:42.092000,0 days 00:00:24.281000,0 days 01:04:13.262000,0 days 01:04:55.354000,0 days 01:05:19.635000,226.0,251.0,265.0,270.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:03:41.468000,2022-03-18 15:48:41.500,1,,False,,False,True,98.167
0 days 01:06:58.462000,HAM,44,0 days 00:01:38.827000,16.0,3.0,,,0 days 00:00:32.020000,0 days 00:00:42.281000,0 days 00:00:24.526000,0 days 01:05:51.655000,0 days 01:06:33.936000,0 days 01:06:58.462000,225.0,253.0,264.0,271.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:05:19.635000,2022-03-18 15:50:19.667,1,,False,,False,True,98.827
0 days 01:08:37.195000,HAM,44,0 days 00:01:38.733000,17.0,3.0,,,0 days 00:00:31.964000,0 days 00:00:42.317000,0 days 00:00:24.452000,0 days 01:07:30.426000,0 days 01:08:12.743000,0 days 01:08:37.195000,227.0,248.0,265.0,277.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:06:58.462000,2022-03-18 15:51:58.494,1,,False,,False,True,98.733
0 days 01:10:16.009000,HAM,44,0 days 00:01:38.814000,18.0,3.0,,,0 days 00:00:32.040000,0 days 00:00:42.362000,0 days 00:00:24.412000,0 days 01:09:09.235000,0 days 01:09:51.597000,0 days 01:10:16.009000,225.0,247.0,265.0,277.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:08:37.195000,2022-03-18 15:53:37.227,1,,False,,False,True,98.814
0 days 01:11:56.728000,HAM,44,0 days 00:01:40.719000,19.0,3.0,,,0 days 00:00:32.050000,0 days 00:00:43.968000,0 days 00:00:24.701000,0 days 01:10:48.059000,0 days 01:11:32.027000,0 days 01:11:56.728000,226.0,238.0,266.0,280.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:10:16.009000,2022-03-18 15:55:16.041,1,,False,,False,True,100.719
0 days 01:13:36.217000,HAM,44,0 days 00:01:39.489000,20.0,3.0,,,0 days 00:00:32.243000,0 days 00:00:42.797000,0 days 00:00:24.449000,0 days 01:12:28.971000,0 days 01:13:11.768000,0 days 01:13:36.217000,227.0,248.0,267.0,281.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:11:56.728000,2022-03-18 15:56:56.760,1,,False,,False,True,99.489
0 days 01:15:15.765000,HAM,44,0 days 00:01:39.548000,21.0,3.0,,,0 days 00:00:31.768000,0 days 00:00:42.977000,0 days 00:00:24.803000,0 days 01:14:07.985000,0 days 01:14:50.962000,0 days 01:15:15.765000,228.0,250.0,238.0,289.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:13:36.217000,2022-03-18 15:58:36.249,1,,False,,False,True,99.548
0 days 01:17:24.835000,HAM,44,0 days 00:02:09.070000,22.0,3.0,,,0 days 00:00:37.749000,0 days 00:00:52.218000,0 days 00:00:39.103000,0 days 01:15:53.514000,0 days 01:16:45.732000,0 days 01:17:24.835000,213.0,180.0,93.0,159.0,False,MEDIUM,17.0,False,Mercedes,0 days 01:15:15.765000,2022-03-18 16:00:15.797,1,,False,,False,True,129.07
0 days 00:20:14.737000,MSC,47,0 days 00:02:08.767000,2.0,1.0,,,0 days 00:00:31.947000,0 days 00:01:06.465000,0 days 00:00:30.355000,0 days 00:18:37.917000,0 days 00:19:44.382000,0 days 00:20:14.737000,173.0,175.0,279.0,308.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:18:05.970000,2022-03-18 15:03:06.002,1,,False,,False,True,128.767
0 days 00:21:50.358000,MSC,47,0 days 00:01:35.621000,3.0,1.0,,,0 days 00:00:30.644000,0 days 00:00:41.086000,0 days 00:00:23.891000,0 days 00:20:45.381000,0 days 00:21:26.467000,0 days 00:21:50.358000,232.0,264.0,284.0,307.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 00:20:14.737000,2022-03-18 15:05:14.769,1,,False,,False,True,95.621
0 days 00:24:05.764000,MSC,47,0 days 00:02:15.406000,4.0,1.0,,,0 days 00:00:41.357000,0 days 00:01:02.556000,0 days 00:00:31.493000,0 days 00:22:31.715000,0 days 00:23:34.271000,0 days 00:24:05.764000,143.0,140.0,280.0,297.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 00:21:50.358000,2022-03-18 15:06:50.390,1,,False,,False,True,135.406
0 days 00:25:40.772000,MSC,47,0 days 00:01:35.008000,5.0,1.0,,,0 days 00:00:30.578000,0 days 00:00:40.764000,0 days 00:00:23.666000,0 days 00:24:36.342000,0 days 00:25:17.106000,0 days 00:25:40.772000,235.0,264.0,282.0,308.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 00:24:05.764000,2022-03-18 15:09:05.796,1,,False,,False,True,95.008
0 days 00:29:42.496000,MSC,47,0 days 00:01:35.503000,7.0,1.0,,,0 days 00:00:30.899000,0 days 00:00:41.063000,0 days 00:00:23.541000,0 days 00:28:37.892000,0 days 00:29:18.955000,0 days 00:29:42.496000,232.0,264.0,281.0,307.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 00:28:06.993000,2022-03-18 15:13:07.025,1,,False,,False,True,95.503
0 days 00:31:38.901000,MSC,47,0 days 00:01:56.405000,8.0,1.0,,0 days 00:31:37.131000,0 days 00:00:37.477000,0 days 00:00:50.379000,0 days 00:00:28.549000,0 days 00:30:19.973000,0 days 00:31:10.352000,0 days 00:31:38.901000,152.0,218.0,,308.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 00:29:42.496000,2022-03-18 15:14:42.528,1,,False,,False,False,116.405
0 days 00:41:25.620000,MSC,47,0 days 00:01:33.254000,10.0,2.0,,,0 days 00:00:29.892000,0 days 00:00:40.037000,0 days 00:00:23.325000,0 days 00:40:22.258000,0 days 00:41:02.295000,0 days 00:41:25.620000,238.0,268.0,285.0,312.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:39:52.366000,2022-03-18 15:24:52.398,1,,False,,False,True,93.254
0 days 00:43:31.847000,MSC,47,0 days 00:02:06.227000,11.0,2.0,,,0 days 00:00:41.572000,0 days 00:00:57.262000,0 days 00:00:27.393000,0 days 00:42:07.192000,0 days 00:43:04.454000,0 days 00:43:31.847000,159.0,182.0,283.0,214.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:41:25.620000,2022-03-18 15:26:25.652,1,,False,,False,True,126.227
0 days 00:45:04.932000,MSC,47,0 days 00:01:33.085000,12.0,2.0,,,0 days 00:00:29.881000,0 days 00:00:40.016000,0 days 00:00:23.188000,0 days 00:44:01.728000,0 days 00:44:41.744000,0 days 00:45:04.932000,237.0,269.0,286.0,314.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:43:31.847000,2022-03-18 15:28:31.879,1,,False,,False,True,93.085
0 days 00:46:51.034000,MSC,47,0 days 00:01:46.102000,13.0,2.0,,0 days 00:46:49.230000,0 days 00:00:32.613000,0 days 00:00:45.695000,0 days 00:00:27.794000,0 days 00:45:37.545000,0 days 00:46:23.240000,0 days 00:46:51.034000,220.0,251.0,,278.0,False,SOFT,5.0,True,Haas F1 Team,0 days 00:45:04.932000,2022-03-18 15:30:04.964,1,,False,,False,False,106.102
0 days 01:03:56.390000,MSC,47,0 days 00:01:39.301000,15.0,3.0,,,0 days 00:00:31.922000,0 days 00:00:42.848000,0 days 00:00:24.531000,0 days 01:02:49.011000,0 days 01:03:31.859000,0 days 01:03:56.390000,225.0,255.0,270.0,284.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 01:02:17.089000,2022-03-18 15:47:17.121,1,,False,,False,True,99.301
0 days 01:05:35.930000,MSC,47,0 days 00:01:39.540000,16.0,3.0,,,0 days 00:00:31.825000,0 days 00:00:43.186000,0 days 00:00:24.529000,0 days 01:04:28.215000,0 days 01:05:11.401000,0 days 01:05:35.930000,226.0,255.0,271.0,285.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 01:03:56.390000,2022-03-18 15:48:56.422,1,,False,,False,True,99.54
0 days 01:07:15.325000,MSC,47,0 days 00:01:39.395000,17.0,3.0,,,0 days 00:00:31.720000,0 days 00:00:42.796000,0 days 00:00:24.879000,0 days 01:06:07.650000,0 days 01:06:50.446000,0 days 01:07:15.325000,228.0,257.0,270.0,286.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 01:05:35.930000,2022-03-18 15:50:35.962,1,,False,,False,True,99.395
0 days 01:08:55.133000,MSC,47,0 days 00:01:39.808000,18.0,3.0,,,0 days 00:00:31.901000,0 days 00:00:43.250000,0 days 00:00:24.657000,0 days 01:07:47.226000,0 days 01:08:30.476000,0 days 01:08:55.133000,227.0,255.0,270.0,285.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 01:07:15.325000,2022-03-18 15:52:15.357,1,,False,,False,True,99.808
0 days 01:10:34.944000,MSC,47,0 days 00:01:39.811000,19.0,3.0,,,0 days 00:00:32.028000,0 days 00:00:43.153000,0 days 00:00:24.630000,0 days 01:09:27.161000,0 days 01:10:10.314000,0 days 01:10:34.944000,227.0,253.0,270.0,285.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 01:08:55.133000,2022-03-18 15:53:55.165,1,,False,,False,True,99.811
0 days 01:12:14.968000,MSC,47,0 days 00:01:40.024000,20.0,3.0,,,0 days 00:00:32.005000,0 days 00:00:43.186000,0 days 00:00:24.833000,0 days 01:11:06.949000,0 days 01:11:50.135000,0 days 01:12:14.968000,228.0,256.0,271.0,286.0,False,MEDIUM,15.0,False,Haas F1 Team,0 days 01:10:34.944000,2022-03-18 15:55:34.976,1,,False,,False,True,100.024
0 days 01:13:55.439000,MSC,47,0 days 00:01:40.471000,21.0,3.0,,,0 days 00:00:31.946000,0 days 00:00:43.686000,0 days 00:00:24.839000,0 days 01:12:46.914000,0 days 01:13:30.600000,0 days 01:13:55.439000,227.0,251.0,271.0,286.0,False,MEDIUM,16.0,False,Haas F1 Team,0 days 01:12:14.968000,2022-03-18 15:57:15.000,1,,False,,False,True,100.471
0 days 01:15:35.501000,MSC,47,0 days 00:01:40.062000,22.0,3.0,,,0 days 00:00:31.893000,0 days 00:00:43.477000,0 days 00:00:24.692000,0 days 01:14:27.332000,0 days 01:15:10.809000,0 days 01:15:35.501000,229.0,251.0,271.0,290.0,False,MEDIUM,17.0,False,Haas F1 Team,0 days 01:13:55.439000,2022-03-18 15:58:55.471,1,,False,,False,True,100.062
0 days 01:17:31.535000,MSC,47,0 days 00:01:56.034000,23.0,3.0,,,0 days 00:00:32.351000,0 days 00:00:43.456000,0 days 00:00:40.227000,0 days 01:16:07.852000,0 days 01:16:51.308000,0 days 01:17:31.535000,227.0,252.0,60.0,290.0,False,MEDIUM,18.0,False,Haas F1 Team,0 days 01:15:35.501000,2022-03-18 16:00:35.533,1,,False,,False,True,116.034
0 days 00:18:54.451000,SAI,55,0 days 00:01:33.837000,2.0,1.0,,,0 days 00:00:30.147000,0 days 00:00:40.214000,0 days 00:00:23.476000,0 days 00:17:50.761000,0 days 00:18:30.975000,0 days 00:18:54.451000,236.0,264.0,282.0,310.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:17:20.614000,2022-03-18 15:02:20.646,1,,False,,False,True,93.837
0 days 00:21:09.533000,SAI,55,0 days 00:02:15.082000,3.0,1.0,,,0 days 00:00:47.060000,0 days 00:00:59.084000,0 days 00:00:28.938000,0 days 00:19:41.511000,0 days 00:20:40.595000,0 days 00:21:09.533000,147.0,209.0,279.0,210.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:18:54.451000,2022-03-18 15:03:54.483,1,,False,,False,True,135.082
0 days 00:22:53.176000,SAI,55,0 days 00:01:43.643000,4.0,1.0,,,0 days 00:00:30.269000,0 days 00:00:48.282000,0 days 00:00:25.092000,0 days 00:21:39.802000,0 days 00:22:28.084000,0 days 00:22:53.176000,235.0,218.0,280.0,310.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:21:09.533000,2022-03-18 15:06:09.565,1,,False,,False,True,103.643
0 days 00:24:38.152000,SAI,55,0 days 00:01:44.976000,5.0,1.0,,,0 days 00:00:30.221000,0 days 00:00:45.126000,0 days 00:00:29.629000,0 days 00:23:23.397000,0 days 00:24:08.523000,0 days 00:24:38.152000,234.0,129.0,280.0,308.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:22:53.176000,2022-03-18 15:07:53.208,1,,False,,False,True,104.976
0 days 00:26:16.099000,SAI,55,0 days 00:01:37.947000,6.0,1.0,,0 days 00:26:14.291000,0 days 00:00:30.109000,0 days 00:00:40.298000,0 days 00:00:27.540000,0 days 00:25:08.261000,0 days 00:25:48.559000,0 days 00:26:16.099000,236.0,266.0,,309.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:24:38.152000,2022-03-18 15:09:38.184,1,,False,,False,False,97.947
0 days 00:28:34.002000,SAI,55,0 days 00:02:17.903000,7.0,2.0,0 days 00:26:36.116000,0 days 00:28:32.217000,0 days 00:01:05.938000,0 days 00:00:44.240000,0 days 00:00:27.725000,0 days 00:27:22.037000,0 days 00:28:06.277000,0 days 00:28:34.002000,211.0,242.0,,203.0,False,MEDIUM,7.0,False,Ferrari,0 days 00:26:16.099000,2022-03-18 15:11:16.131,1,,False,,False,False,137.903
0 days 00:40:56.762000,SAI,55,0 days 00:01:33.065000,9.0,3.0,,,0 days 00:00:29.695000,0 days 00:00:39.770000,0 days 00:00:23.600000,0 days 00:39:53.392000,0 days 00:40:33.162000,0 days 00:40:56.762000,236.0,265.0,281.0,309.0,True,SOFT,2.0,True,Ferrari,0 days 00:39:23.697000,2022-03-18 15:24:23.729,1,,False,,False,True,93.065
0 days 00:43:06.127000,SAI,55,0 days 00:02:09.365000,10.0,3.0,,,0 days 00:00:42.005000,0 days 00:01:00.537000,0 days 00:00:26.823000,0 days 00:41:38.767000,0 days 00:42:39.304000,0 days 00:43:06.127000,158.0,195.0,283.0,160.0,False,SOFT,3.0,True,Ferrari,0 days 00:40:56.762000,2022-03-18 15:25:56.794,1,,False,,False,True,129.365
